numParks,code,meanHouseholdIncome,totalPopulation,populationDensity,race.white,race.black,race.americanIndianOrAlaskanNative,race.asian,race.nativeHawaiianOrPacificIslander,race.otherRace,race.twoOrMore
0,13788,68984,911,28.05855205,879,4,0,10,0,0,18
12,13790,61075,17964,659.6001795,14225,1332,95,1396,14,168,734
0,13794,50831,67,146.2395543,67,0,0,0,0,0,0
2,13795,68825,2878,186.6863179,2662,216,0,0,0,0,0
0,13796,72562,1362,55.40364875,1341,19,0,0,0,2,0
0,13797,66693,2220,67.56959668,2199,4,0,0,0,0,17
0,13801,53927,1428,20.39238568,1337,12,37,10,0,3,29
0,13802,86998,711,71.40726007,608,0,0,0,0,28,75
0,13803,71180,4243,44.31240524,4119,35,13,16,0,4,56
0,13804,59681,323,25.72199197,313,0,0,0,0,0,10
0,13806,49548,229,66.25727214,206,0,0,23,0,0,0
0,13807,73725,1163,50.3591079,1104,24,0,15,0,1,19
0,13808,71433,1544,48.12630778,1484,0,0,8,0,8,44
0,13809,59642,1531,50.43721116,1531,0,0,0,0,0,0
0,13810,80287,1210,28.70490657,1192,0,0,9,6,3,0
0,13811,78519,4243,68.63718767,4062,35,83,14,0,10,39
0,13812,74772,2386,74.3720503,2327,0,0,16,0,2,41
0,13813,58139,752,35.07323377,625,0,0,0,0,0,127
9,13815,66005,12930,130.5304577,12208,246,39,131,8,37,261
5,13820,65521,22070,209.2711158,19735,936,58,474,0,243,624
0,13825,64362,2914,60.8729485,2835,10,0,17,0,0,52
0,13826,NA,15,69.2124105,15,0,0,0,0,0,0
9,13827,71337,11452,128.4968092,10983,89,12,160,0,0,208
0,13830,62232,5077,45.63432802,4887,73,9,6,0,46,56
0,13832,61951,576,25.56336759,564,8,0,0,0,4,0
1,13833,65188,3728,119.074271,3616,0,0,25,0,0,87
0,13834,52809,289,339.0804598,271,18,0,0,0,0,0
0,13835,58830,1132,35.79381248,1103,0,19,0,0,0,10
8,13838,56337,4099,427.850558,3738,26,0,13,0,141,181
0,13839,54905,1171,35.34235549,1109,9,0,5,0,0,48
0,13841,61335,659,44.4015444,624,7,0,0,0,0,28
0,13842,68200,606,55.64006084,507,59,0,14,0,6,20
0,13843,59643,2015,34.69567774,1944,0,0,0,0,29,42
0,13844,72088,790,30.17798341,739,17,0,0,0,0,34
0,13845,NA,123,213.9175258,123,0,0,0,0,0,0
0,13846,53457,369,37.51076128,361,2,0,6,0,0,0
0,13847,79650,98,20.55845351,98,0,0,0,0,0,0
2,13849,61609,4502,68.71715891,4362,14,14,0,0,79,33
18,13850,95074,22351,430.2109606,18709,912,0,2315,13,81,321
3,13856,55557,6089,35.63613967,6023,51,1,0,0,2,12
0,13859,82396,146,379.1666667,146,0,0,0,0,0,0
0,13860,NA,27,102.6200873,27,0,0,0,0,0,0
0,13861,86123,273,97.95918367,273,0,0,0,0,0,0
0,13862,70429,4290,74.13765641,4142,32,0,7,7,26,76
0,13863,58184,694,45.27209318,671,13,0,0,0,0,10
0,13864,70715,880,43.11444653,738,42,0,0,0,87,13
0,13865,67973,6297,57.74965782,6215,28,0,19,0,0,35
12,13901,65067,19230,851.5503876,16369,1140,69,359,0,298,995
0,13902,NA,6130,8675.561798,4496,320,0,1027,0,61,226
8,13903,71362,18258,473.7293913,14880,1586,25,277,13,389,1088
3,13904,62799,10347,412.887931,8720,903,0,286,0,254,184
9,13905,60641,25890,1036.234563,20022,2349,65,1771,16,298,1369
6,14001,79672,9522,143.587565,9195,57,12,40,0,66,152
1,14004,81969,12332,265.0532026,10987,1114,70,65,19,30,47
1,14005,90692,1838,59.42015977,1802,4,0,0,0,17,15
6,14006,70606,9605,381.0444127,9208,129,77,0,0,43,148
2,14008,67202,1415,59.99509243,1409,4,0,2,0,0,0
4,14009,61969,5491,76.55037452,5292,85,0,53,0,25,36
3,14011,79843,9198,147.0271241,7511,1265,53,10,0,231,128
0,14012,78022,2334,73.4178789,2266,0,12,34,0,3,19
0,14013,63665,1703,43.2377707,1267,18,371,14,0,0,33
12,14020,65804,22707,337.254902,20382,747,22,309,0,482,765
0,14024,76821,1552,26.71816139,1512,0,0,27,0,0,13
1,14025,83264,3475,135.7059927,3446,7,0,0,0,15,7
0,14026,69197,531,889.182058,531,0,0,0,0,0,0
1,14028,76808,1776,117.8252198,1720,5,30,0,0,0,21
0,14030,68156,1800,90.95484975,1785,3,7,0,0,3,2
6,14031,117617,10468,501.7898167,9998,165,0,91,0,0,214
1,14032,159015,9083,344.2644144,8888,11,0,83,0,0,101
0,14033,95045,1677,128.3623532,1642,27,0,8,0,0,0
0,14034,64559,2716,106.7092154,2046,447,21,4,0,151,47
0,14035,74593,105,548.245614,105,0,0,0,0,0,0
0,14036,84115,4836,96.00546388,4554,50,48,4,0,7,173
0,14037,77132,1107,67.37158375,1101,0,0,0,0,6,0
0,14039,57629,90,54.06852248,90,0,0,0,0,0,0
0,14040,81279,1921,75.85192281,1918,0,3,0,0,0,0
0,14041,74371,195,104.2216359,195,0,0,0,0,0,0
0,14042,61956,4181,86.95175919,4047,0,0,51,0,62,21
6,14043,71659,24538,2845.870715,22948,835,67,164,0,145,379
3,14047,83004,6549,491.4529915,6447,41,0,0,0,26,35
8,14048,51541,14283,646.7836759,12479,621,104,82,7,583,407
3,14051,132973,20219,1195.556372,17258,548,0,1956,0,57,400
8,14052,101189,16672,279.680439,16196,121,21,102,0,8,224
0,14054,80186,1593,54.06710113,1344,35,11,0,0,183,20
0,14055,73049,1331,43.45002474,1306,0,0,0,0,0,25
0,14057,89425,8022,168.3957175,7791,1,0,83,0,89,58
0,14058,71913,1994,57.34434211,1693,24,0,0,0,180,97
1,14059,97921,9860,331.5641007,9739,2,38,44,0,0,37
0,14060,61444,326,24.96759285,326,0,0,0,0,0,0
0,14061,71849,375,364.3006263,346,0,16,1,0,0,12
0,14062,66200,3046,46.01752785,2911,60,16,18,10,7,24
5,14063,75114,14302,294.9226497,12686,501,92,173,19,414,417
0,14065,58507,1637,50.84200365,1585,0,2,13,0,0,37
0,14066,59707,1260,32.62780047,1224,22,13,0,0,1,0
2,14067,78889,5076,101.8181818,4781,96,10,9,0,94,86
1,14068,121009,6731,2053.417576,6085,126,0,356,0,94,70
0,14069,66181,792,99.10756224,786,1,5,0,0,0,0
2,14070,66851,6894,131.7107529,5107,693,531,18,2,337,206
5,14072,97798,21047,720.591356,19736,455,19,355,0,263,219
41,14075,90955,42780,1062.180234,41376,519,125,277,14,122,347
0,14080,88793,4313,81.88505834,4207,37,0,8,0,0,61
2,14081,58619,3123,88.01114713,1850,46,907,44,5,15,256
0,14082,73512,576,42.90462282,576,0,0,0,0,0,0
7,14085,97755,7178,1057.225018,7071,24,0,54,0,12,17
6,14086,101796,32585,940.0773386,31676,389,28,263,0,87,142
0,14091,65462,1149,50.7501999,739,19,386,0,0,5,0
5,14092,82012,10922,562.5126852,9930,132,350,298,0,72,140
20,14094,73716,49257,415.526687,44006,2663,116,500,0,524,1448
0,14098,67166,3102,64.22615946,2951,28,30,0,0,18,75
0,14101,68664,1910,44.8974782,1894,0,6,0,0,0,10
0,14102,112254,1255,336.3970588,1213,0,42,0,0,0,0
7,14103,59070,10519,139.8749218,9385,423,30,106,0,292,283
3,14105,72476,4591,96.94473343,4434,49,15,2,0,50,41
0,14108,72595,5689,217.1280915,5489,53,51,0,0,9,87
0,14109,NA,1082,2351.578947,839,58,14,29,0,80,62
0,14111,77088,3425,92.93041309,3247,35,51,30,0,7,55
0,14112,NA,105,2125,105,0,0,0,0,0,0
0,14113,67649,455,41.30192116,455,0,0,0,0,0,0
8,14120,80376,44119,1370.737341,42306,469,110,336,10,156,732
0,14125,75005,3728,107.6817949,3569,47,17,12,0,20,63
0,14126,86359,608,1026.17801,608,0,0,0,0,0,0
5,14127,117711,30191,728.3932609,29203,205,18,488,0,174,103
0,14129,74534,1530,51.49367252,1205,6,296,10,0,3,10
0,14130,52013,170,243.3425161,160,10,0,0,0,0,0
0,14131,88278,4969,125.0414201,4752,58,0,37,0,17,105
0,14132,78326,5632,221.4466327,4916,28,473,63,0,36,116
0,14134,90900,111,122.4970554,111,0,0,0,0,0,0
0,14135,174256,147,115.1984511,143,0,0,0,0,0,4
6,14136,68162,4667,217.3612611,4485,44,41,0,0,15,82
0,14138,68409,1879,43.06169046,1823,14,11,0,0,15,16
0,14139,95175,2193,89.06865622,2062,1,0,114,0,2,14
6,14141,77648,7480,109.6030294,7325,31,82,23,0,0,19
0,14143,76072,1013,83.94993431,859,22,5,15,0,0,112
0,14145,82040,1847,57.51252977,1693,10,58,0,0,86,0
22,14150,67066,40850,2789.184848,37243,1181,136,671,0,400,1219
0,14167,74899,1761,44.14770766,1702,10,0,0,0,10,39
0,14168,NA,30,900,30,0,0,0,0,0,0
0,14169,36125,115,490.2597403,115,0,0,0,0,0,0
1,14170,102390,2944,185.4616258,2944,0,0,0,0,0,0
0,14171,68336,1918,40.73187951,1745,15,21,0,0,0,137
4,14172,93743,3002,129.9281335,2922,26,5,6,0,3,40
0,14173,60356,281,683.9378238,281,0,0,0,0,0,0
6,14174,100873,5597,237.1868348,5399,41,23,19,0,47,68
9,14201,47126,11935,11278.32031,5925,2887,49,247,0,2209,618
12,14202,103495,3385,4655.952381,2257,728,30,48,0,255,67
7,14203,55410,1733,611.258028,687,747,4,111,0,142,42
7,14204,40829,8643,4839.08686,1913,6087,0,109,2,343,189
10,14206,54248,20310,4282.972136,15499,2630,216,453,0,816,696
18,14207,44680,23275,6034.332565,11821,3779,88,2736,0,2741,2110
13,14208,43578,10574,8198.231393,1406,8432,16,495,5,137,83
8,14209,57287,7736,8662.295082,4029,3046,30,263,0,212,156
30,14210,49288,14249,4584.711388,11464,1321,300,183,0,418,563
22,14211,41156,22495,5584.341813,3386,15725,93,1824,0,469,998
16,14212,39184,10715,5585.826772,4626,3675,58,1424,0,514,418
14,14213,53013,23113,10815.64987,10420,4930,209,3097,0,2962,1495
62,14214,63241,19492,6868.704411,9973,6317,97,1847,57,607,594
20,14215,47981,41435,8139.80464,6138,31471,34,1229,33,920,1610
31,14216,78885,22289,8091.991342,16223,3213,64,529,0,1418,842
2,14217,70230,22975,7307.812014,20779,1225,70,243,7,90,561
17,14218,51489,18952,2331.210971,15110,2045,59,130,29,622,957
13,14219,65877,12000,1640.733893,11532,85,49,0,0,170,164
48,14220,66871,22623,6370.496976,20401,594,29,193,47,684,675
16,14221,112039,53948,2328.680755,46753,1738,93,4229,0,360,775
22,14222,89425,14114,11025.11774,10133,2351,33,722,0,561,314
6,14223,80203,22225,6604.020979,20006,1389,44,196,0,296,294
11,14224,79677,40815,1966.33146,39716,399,36,192,8,119,345
6,14225,63442,33091,2819.202837,26500,4752,32,601,0,358,848
6,14226,95430,30644,4230.557965,23387,3529,184,1928,24,218,1374
3,14227,66282,21497,2712.912565,19857,953,19,501,0,45,122
7,14228,76217,21839,1319.061472,16416,1716,144,2747,33,240,543
4,14261,NA,5702,4895.45844,3210,753,0,1188,4,289,258
6,14301,41665,12704,7665.669856,7250,3972,132,105,19,132,1094
0,14302,15780,140,7642.857143,114,21,0,5,0,0,0
5,14303,49615,5582,2435.260586,3781,987,202,192,14,44,362
12,14304,70535,29262,1369.675936,26245,861,396,576,19,211,954
7,14305,56251,16767,2058.221681,10397,5283,135,124,0,205,623
7,14411,62926,13776,127.9185756,11323,1662,21,67,0,240,463
3,14414,79236,7017,181.7071619,6738,7,34,125,0,16,97
0,14415,52030,183,90.90909091,161,0,0,0,0,0,22
7,14416,73099,3535,102.5220918,3341,27,1,19,0,32,115
0,14418,79071,1176,35.4628911,1176,0,0,0,0,0,0
17,14420,72856,21006,337.9344506,19002,788,6,404,10,399,397
0,14422,76355,2221,72.54769394,2146,22,6,21,0,0,26
0,14423,68148,4559,95.07488708,4201,90,0,87,0,56,125
19,14424,91767,27880,212.3809599,26571,409,107,155,23,289,326
5,14425,82416,12049,573.7766356,11096,526,65,140,13,38,171
0,14427,62767,1943,65.02234729,1844,0,0,0,0,6,93
3,14428,88358,7208,158.3229036,7064,70,0,16,0,0,58
3,14432,71922,5875,148.1960764,5796,19,0,3,0,9,48
0,14433,63696,4141,69.95511629,3996,62,3,1,0,20,59
0,14435,88201,2773,80.27623103,2702,40,7,4,0,0,20
8,14437,70668,11220,91.98153117,9748,891,38,16,0,314,213
0,14441,65037,319,925.9259259,317,0,0,2,0,0,0
4,14445,65846,7716,4231.662269,6761,394,119,39,12,71,320
15,14450,105835,41546,1292.131653,38478,613,71,1549,12,158,665
5,14454,72499,11206,218.7302465,10292,327,12,325,0,83,167
17,14456,70447,19473,257.49593,15475,1505,117,842,0,851,683
0,14462,83314,534,54.66533133,531,0,0,0,0,0,3
3,14464,75565,7462,245.4251884,7226,124,0,7,0,6,99
0,14466,72255,1576,99.80260102,1531,0,0,0,0,31,14
1,14467,83780,10098,845.0900316,7815,1281,14,628,0,186,174
6,14468,88777,17913,335.6130831,17148,562,0,34,0,44,125
0,14469,73204,5983,94.30672428,5911,30,0,0,0,11,31
1,14470,76554,7406,125.0350959,7011,145,22,77,0,0,151
0,14471,76490,2458,98.48512771,2335,36,0,5,0,0,82
5,14472,130491,8713,196.6965593,8496,52,0,64,0,0,101
0,14475,100014,391,153.3420708,375,0,0,7,0,9,0
0,14476,78830,2250,92.29900359,2210,10,12,0,0,8,10
0,14477,80958,1411,66.16495397,1366,21,13,0,0,0,11
0,14478,89052,1501,136.2898402,1333,37,29,51,0,51,0
0,14479,71506,115,185.8108108,115,0,0,0,0,0,0
1,14480,62313,711,643.74034,672,39,0,0,0,0,0
2,14481,71434,1699,76.57032269,1616,8,12,17,0,0,46
9,14482,77678,8303,141.4288156,7962,183,6,47,0,0,105
1,14485,79456,4010,120.7174583,3784,21,0,75,0,83,47
0,14486,105265,449,54.67779159,449,0,0,0,0,0,0
3,14487,83202,6159,180.3730204,5784,10,15,92,30,0,228
5,14489,61616,7113,106.3071852,6391,454,3,28,0,49,188
2,14502,83937,10733,286.6142999,10199,105,0,246,8,14,161
7,14504,59876,1839,1494.727592,1802,3,5,0,0,0,29
0,14505,70074,5002,136.1731138,4660,126,0,0,0,21,195
1,14506,123588,1317,459.9097536,1306,0,11,0,0,0,0
0,14507,81580,1157,41.28342246,1079,35,0,8,0,4,31
3,14510,60685,4929,70.01158517,4472,277,9,0,0,114,57
0,14511,51867,439,215.0584163,360,13,0,0,0,0,66
0,14512,75458,4418,45.9415537,4316,14,0,34,6,5,43
7,14513,66429,13938,297.9703224,12281,665,55,157,31,293,456
1,14514,84506,6724,1706.919583,5947,380,7,51,15,0,324
0,14516,78232,2392,83.49514563,2247,60,0,16,0,55,14
0,14517,60157,2931,84.45876666,2789,54,0,86,0,0,2
0,14519,86747,11723,283.9176269,11193,170,3,138,0,42,177
0,14521,69600,2405,73.05005821,2311,34,13,0,0,24,23
4,14522,87494,9005,204.3323151,8691,61,5,39,0,72,137
0,14525,81684,2424,62.82205898,2298,37,19,0,0,61,9
7,14526,102277,19973,1183.741781,18048,591,32,855,0,60,387
10,14527,73878,12745,94.657954,12361,128,14,89,0,10,143
0,14529,NA,137,171.7948718,137,0,0,0,0,0,0
4,14530,62577,5306,113.0854581,4728,142,18,38,0,154,226
0,14532,78190,4273,109.0224639,4236,3,0,10,0,11,13
0,14533,71142,2206,62.23356256,2061,9,0,3,0,114,19
17,14534,167102,31615,971.4674333,27479,537,0,2461,25,134,979
0,14536,55511,576,37.70167929,555,0,0,4,0,0,17
0,14537,64069,147,612.4260355,147,0,0,0,0,0,0
0,14539,67497,90,1141.509434,70,0,0,0,0,0,20
0,14541,74202,4075,83.88695882,2809,1013,27,0,3,120,103
0,14542,48241,60,52.40410589,60,0,0,0,0,0,0
0,14543,105630,3203,125.238398,3058,75,0,36,0,0,34
1,14544,73083,1954,74.4138273,1901,7,4,0,0,0,42
0,14545,70514,188,120.5574913,159,24,0,0,0,0,5
7,14546,77819,4702,137.441452,4421,198,0,36,0,14,33
3,14548,77614,3826,141.2754356,3631,25,13,0,0,137,20
0,14549,51892,76,812.5,76,0,0,0,0,0,0
0,14550,61284,1491,76.84231577,1378,27,42,16,0,0,28
0,14551,63524,5152,129.3430991,4593,340,16,35,5,51,112
0,14555,64267,1004,310.5867347,944,24,0,0,0,12,24
8,14559,95422,18930,424.6907192,18265,273,5,97,0,77,213
0,14560,70400,2176,55.72006077,2151,4,0,0,0,15,6
0,14561,85063,3014,59.48800987,3000,4,0,10,0,0,0
13,14564,136245,15082,344.0847446,14139,154,81,295,0,78,335
0,14568,98587,6232,254.7491681,5932,8,0,20,0,226,46
1,14569,70458,5896,81.41516359,5505,96,0,19,0,49,227
0,14571,72231,1350,64.06973577,1232,94,8,0,0,16,0
0,14572,63394,4640,67.98961623,4506,35,14,0,0,18,67
20,14580,99884,52585,1187.599775,48271,1334,43,1696,0,344,897
0,14585,51161,85,2400,85,0,0,0,0,0,0
3,14586,87297,11875,919.9031303,8515,1335,24,1614,0,150,237
0,14588,76774,800,3107.883817,462,284,0,0,0,23,31
0,14589,78717,7605,179.2618629,6915,218,31,3,61,187,190
0,14590,66912,5316,80.64563898,5027,173,20,18,0,19,59
0,14591,74029,1592,43.25554923,1582,0,0,0,0,1,9
0,14592,106048,64,658.6826347,64,0,0,0,0,0,0
5,14604,52887,2364,4775.342466,1401,763,0,59,0,40,101
10,14605,41030,11932,6978.417266,3959,6248,93,270,15,801,546
8,14606,55268,28296,2904.502467,17750,6388,747,1619,0,609,1183
5,14607,61720,16521,9627.893175,13818,1680,6,504,0,212,301
10,14608,40790,11542,7014.293882,3512,6809,141,332,0,239,509
11,14609,60326,41168,5867.006615,22285,14307,155,405,8,2245,1763
3,14610,98216,13760,3287.826288,12014,676,15,425,0,200,430
6,14611,39442,16962,6008.981002,4704,10954,117,112,0,375,700
14,14612,81520,34116,2020.902863,29276,2596,73,640,0,811,720
4,14613,45052,15381,8062.397373,5878,7175,5,922,144,341,916
1,14614,60457,1215,5037.037037,490,683,9,9,0,17,7
1,14615,56499,16963,2786.740523,11048,4133,9,789,0,355,629
5,14616,64714,26948,4802.086839,22230,2738,85,600,6,241,1048
7,14617,87513,22774,2967.317708,20493,1245,55,288,0,144,549
4,14618,132203,22597,2368.013225,18855,998,60,1780,27,117,760
1,14619,58592,13642,10129.80769,3147,9789,121,47,0,75,463
7,14620,62436,23835,5613.083278,17382,3259,74,2100,0,351,669
8,14621,39327,33066,8198.399224,13205,14320,624,539,0,2569,1809
2,14622,71815,11939,2627.604167,10258,695,21,155,16,549,245
5,14623,61501,25893,1423.788315,18275,2945,137,3566,0,363,607
7,14624,83890,36570,1299.67415,30111,4239,96,773,0,329,1022
4,14625,101981,10262,1359.199163,9795,56,33,126,0,91,161
3,14626,78888,30292,2203.550209,25265,2272,32,1095,0,345,1283
0,14627,NA,2348,15064.93506,1691,215,0,373,0,15,54
28,14701,52860,39214,440.8819805,35281,1322,48,160,20,1264,1119
2,14706,70732,6163,80.67627945,5804,56,91,87,0,28,97
0,14707,73350,129,120.1608849,126,0,0,0,0,0,3
0,14708,73557,230,17.43189179,218,0,0,0,0,10,2
0,14709,69704,1389,30.35456505,1331,4,0,31,0,4,19
2,14710,76407,3443,73.193425,3382,0,0,38,0,9,14
0,14711,55807,1814,44.17208604,1730,2,6,16,0,10,50
5,14712,89174,3044,128.4051178,2993,42,0,0,9,0,0
0,14714,63052,597,26.79504814,592,0,0,0,0,0,5
0,14715,53451,2733,63.24829619,2686,4,23,7,0,0,13
0,14716,49154,2623,250.3831572,2068,262,48,15,0,223,7
0,14717,56330,509,23.32404283,489,0,16,0,0,0,4
0,14718,66872,2041,65.58520315,1771,175,3,26,0,46,20
0,14719,60716,3459,37.07158834,3307,14,16,4,0,69,49
0,14720,39765,601,2755.102041,565,0,9,17,0,0,10
0,14721,46333,150,61.89451023,150,0,0,0,0,0,0
0,14722,NA,244,462.2356495,159,34,0,8,0,20,23
0,14723,70935,1109,29.94635094,1099,2,0,2,0,0,6
0,14724,67221,2405,34.1838932,2351,0,0,6,0,34,14
0,14726,47171,1892,53.01465526,1879,0,2,0,0,0,11
0,14727,62661,5386,50.13799448,5280,4,15,16,0,4,67
0,14728,61305,995,38.47732786,951,0,0,0,0,0,44
0,14729,67464,906,26.8806533,900,2,0,0,0,1,3
0,14731,79271,1125,34.40447083,1085,0,13,0,0,1,26
0,14732,45421,154,94.32275369,154,0,0,0,0,0,0
4,14733,53646,3646,138.26065,3565,31,0,1,12,15,22
0,14735,52726,2981,33.198576,2944,0,20,0,0,12,5
0,14736,75198,203,53.96096441,203,0,0,0,0,0,0
0,14737,53095,4322,38.570042,4192,6,31,2,0,18,73
0,14738,58421,3252,55.48210622,3218,34,0,0,0,0,0
0,14739,52783,2740,36.67951229,2641,30,0,23,0,0,46
0,14740,73795,1105,54.93493032,1091,0,0,0,0,0,14
0,14741,71299,1900,30.4142377,1845,0,5,7,0,0,43
0,14742,83206,313,1395.555556,235,34,7,0,0,5,32
1,14743,54991,1784,41.0403959,1621,122,8,0,0,0,33
0,14744,71079,2175,120.1376936,1939,86,6,100,0,24,20
0,14747,73659,2243,52.58563257,2218,4,11,0,0,0,10
0,14748,43293,618,41.67132164,453,0,152,3,0,6,4
4,14750,87434,4419,398.7746644,4271,8,0,37,0,28,75
0,14752,68232,345,673.3067729,345,0,0,0,0,0,0
0,14753,51793,1082,21.19113825,1058,3,7,0,0,8,6
0,14754,62601,629,40.14928068,626,0,0,0,0,0,3
0,14755,58922,3011,38.67579182,2776,67,73,0,0,59,36
0,14756,NA,28,802.919708,28,0,0,0,0,0,0
0,14757,65331,3323,75.49743434,3153,102,3,0,5,57,3
12,14760,61865,17640,295.8836322,16254,485,191,301,0,1,408
0,14767,67431,2138,39.14217157,2074,0,0,2,0,48,14
0,14769,62408,1124,100.800702,1115,2,0,0,0,0,7
2,14770,60211,2926,100.0202538,2854,0,10,14,0,11,37
0,14772,59820,4075,57.60665015,3961,11,45,4,0,3,51
0,14774,76494,55,848.3146067,55,0,0,0,0,0,0
0,14775,67473,2545,46.94844369,2453,18,6,5,0,33,30
0,14777,56438,693,46.46788352,638,0,0,0,0,0,55
0,14778,NA,1354,3501.204819,1061,120,3,70,0,71,29
11,14779,46747,6606,61.50897523,4652,156,1258,37,0,112,391
0,14781,57746,2089,30.64231807,2034,0,7,3,0,0,45
0,14782,53028,2270,43.69188215,2187,29,3,9,0,0,42
0,14783,74972,305,12.84263756,140,6,141,18,0,0,0
0,14784,68051,972,35.6834433,972,0,0,0,0,0,0
5,14787,66304,4704,121.9053514,4561,0,0,121,0,22,0
0,14788,NA,44,776.1904762,41,1,1,0,0,1,0
0,14801,63304,5328,50.38977295,5218,20,0,3,0,56,31
3,14802,58081,4235,3975.961538,3453,371,20,204,0,113,74
0,14803,63781,800,47.10319371,739,18,0,38,0,0,5
0,14804,73286,1435,26.46932493,1352,3,0,51,6,0,23
0,14805,65314,1065,39.77580908,1038,23,0,0,0,0,4
0,14806,62882,2121,33.01179928,2114,0,0,0,0,2,5
2,14807,64660,3138,45.47201608,3045,5,14,7,0,28,39
0,14808,69340,607,175.4229742,586,0,0,0,0,5,16
0,14809,68007,2284,45.78974755,2179,15,0,8,3,53,26
5,14810,60620,12067,102.2873085,11274,529,34,63,0,59,108
0,14812,68880,3525,44.85253343,3371,5,13,8,0,32,96
0,14813,57436,2351,41.43782682,2178,129,0,2,0,9,33
3,14814,98261,1942,224.3262082,1931,11,0,0,0,0,0
0,14815,78079,841,54.63786531,820,12,0,0,0,7,2
0,14816,78097,527,135.0298624,478,0,5,27,0,0,17
0,14817,72505,2658,59.06586589,2153,113,0,65,0,0,327
0,14818,71420,2176,46.78409609,2099,0,0,9,0,0,68
0,14819,72547,584,17.76323761,571,0,0,5,0,0,8
0,14820,59807,826,25.50422902,801,0,5,0,0,0,20
0,14821,67000,3471,61.07967636,3408,7,9,35,0,2,10
0,14822,62684,913,23.63382731,904,0,0,9,0,0,0
0,14823,74118,3624,48.4087275,3556,15,0,8,0,5,40
0,14824,82368,611,29.9020905,604,0,1,0,0,0,6
0,14825,79447,661,54.47540012,653,2,0,6,0,0,0
0,14826,62003,1957,36.42580051,1869,15,0,0,0,2,71
0,14827,64813,186,2122.222222,186,0,0,0,0,0,0
13,14830,86237,19521,220.8770544,18361,553,11,242,0,109,245
0,14836,85322,892,33.67037074,892,0,0,0,0,0,0
0,14837,75877,5786,70.88086543,5593,57,4,15,0,46,71
0,14838,70320,1917,54.28206694,1881,9,0,14,0,9,4
0,14839,56892,811,18.00186148,809,0,0,0,0,0,2
0,14840,77082,2631,52.01094252,2548,35,8,0,0,9,31
0,14841,63875,707,46.67414813,680,0,0,0,0,0,27
0,14842,47950,1123,56.06359453,1123,0,0,0,0,0,0
4,14843,57269,12814,129.6856046,12086,146,16,172,0,53,341
13,14845,81187,20011,256.2358277,18224,482,0,714,0,44,547
0,14846,57671,775,23.18501171,769,1,5,0,0,0,0
0,14847,62046,2398,61.52977703,2259,21,5,14,5,5,89
45,14850,84090,64221,507.1967863,47398,2679,161,9336,57,1323,3267
0,14853,NA,2656,11673.72881,1879,350,13,143,0,179,92
0,14854,NA,12,1608.695652,12,0,0,0,0,0,0
0,14855,57660,940,34.13432356,928,0,0,8,0,4,0
0,14856,21697,300,570.2917772,300,0,0,0,0,0,0
0,14858,65023,1281,44.2414175,1258,0,0,2,0,0,21
0,14859,65908,984,33.02204679,932,0,0,0,0,0,52
0,14860,67550,1204,49.50447875,1186,9,3,4,0,2,0
0,14861,54766,1125,41.04303087,1125,0,0,0,0,0,0
0,14864,75107,1197,104.9630581,1118,0,0,2,0,49,28
4,14865,58002,2874,130.7422267,2804,49,0,0,0,13,8
0,14867,75091,5676,83.03141447,5430,157,0,0,0,0,89
0,14869,68137,1259,68.36334772,1231,4,0,0,0,0,24
12,14870,94454,9468,160.2094582,8193,226,0,818,0,34,197
3,14871,87070,4980,95.42632269,4670,184,4,2,0,23,97
0,14872,87595,657,94.09020218,615,0,0,0,0,0,42
0,14873,62815,2574,33.13167404,2414,15,0,68,0,14,63
0,14874,55446,235,107.9447323,229,0,0,0,0,0,6
0,14877,59502,476,9.482595535,456,0,0,0,0,0,20
0,14878,102159,644,48.69380884,626,0,0,8,0,10,0
0,14879,59700,1998,55.6122449,1859,10,3,43,0,11,72
0,14880,55867,1640,30.28872344,1590,3,0,20,0,6,21
0,14881,119017,159,156.2245728,159,0,0,0,0,0,0
2,14882,111639,4066,115.14732,3776,19,0,84,0,36,151
0,14883,69649,4726,57.28690545,4376,148,7,33,0,76,86
0,14884,66215,306,14.24694708,306,0,0,0,0,0,0
0,14885,56801,722,20.76741918,700,0,3,0,0,0,19
0,14886,79840,6713,87.01086186,6459,80,28,14,0,0,132
0,14889,68051,1539,35.37263626,1517,11,4,7,0,0,0
4,14891,63372,4276,79.53303813,4007,74,0,103,0,12,80
4,14892,63631,8022,190.9926299,7771,75,0,42,5,0,129
0,14893,NA,0,260.8695652,0,0,0,0,0,0,0
0,14894,62710,1246,128.9464349,1216,6,0,0,0,0,24
5,14895,72533,9144,84.6672654,8961,64,10,18,9,26,56
0,14897,53548,773,38.38320539,773,0,0,0,0,0,0
0,14898,62870,2018,29.70144396,1992,0,0,0,0,0,26
15,14901,48351,15855,447.6302557,11797,2656,213,131,5,128,925
8,14903,88408,7600,362.6126126,7219,101,0,54,0,24,202
8,14904,55059,15176,2896.385971,13055,1304,24,28,0,134,631
1,14905,76943,8407,2177.148344,7329,553,0,146,7,167,205
0,27006,104978,14329,221.5194828,13435,412,13,200,0,159,110
0,27007,80795,2550,101.861013,2446,6,0,0,0,52,46
0,27009,99892,3002,167.680223,2891,81,9,21,0,0,0
0,27011,59653,5201,103.3775906,4814,312,0,0,0,51,24
